surely_inc,surely_agg,border_inc,border_agg,surplus_inc,surplus_agg
160395,160395,107,107,0,0
113478,113478,163,157,0,0
38335,38335,81,93,0,0
90067,90067,168,170,0,0
152405,152405,130,122,0,0
159158,159158,279,210,0,0
151637,151637,90,105,0,0
130132,130132,161,161,0,0
179842,179842,247,243,0,0
229447,229447,387,619,0,0
13242,13242,209,212,0,0
107498,107498,131,138,0,0
10690,10690,143,143,0,0
59728,59728,161,159,0,0
85868,85868,121,129,0,0
102637,102637,156,160,0,0
98140,98140,97,105,0,0
6980,6980,230,208,0,0
58836,58836,145,211,0,0
32467,32467,198,199,0,0
146840,146840,195,204,0,0
83478,83478,146,154,0,0
42286,42286,203,198,0,0
18727,18727,153,160,0,0
59764,59764,238,228,0,0
137252,137252,149,148,0,0
210229,210229,87,88,0,0
14883,14883,200,245,0,0
129852,129852,83,89,0,0
61963,61963,100,114,0,0
160083,160083,186,184,0,0
16356,16356,95,114,0,0
156713,156713,135,136,0,0
212586,212586,179,205,0,0
4380,4380,276,175,0,0
22041,22041,1017,624,0,0
58119,58119,1093,632,0,0
20323,20323,893,1679,0,0
92251,92251,109,91,0,0
11487,11487,220,252,0,0
0,0,6787,6936,0,0
15240,15240,250,261,0,0
31400,31400,184,172,0,0
9445,9445,92,86,0,0
18729,18729,453,142,0,0
38592,38592,69,62,0,0
30438,30438,2294,1675,0,0
9813,9813,80,87,0,0
47786,47786,2531,159,0,0
26191,26191,199,181,0,0
0,0,5020,3208,0,0
11424,11424,335,267,0,0
95471,95471,148,138,0,0
25516,25516,174,147,0,0
7454,7454,162,144,0,0
5681,5681,193,181,0,0
7787,7787,223,199,0,0
1882,1882,972,220,0,0
25282,25282,543,313,0,0
32625,32625,389,315,0,0
53858,53858,926,781,0,0
0,0,3549,2754,0,0
59546,59546,960,71,0,0
11003,11003,149,124,0,0
2373,2373,1169,337,0,0
18985,18985,145,108,0,0
67761,67761,2737,82,0,0
36814,36814,859,97,0,0
57576,57576,124,130,0,0
6537,6537,259,238,0,0
55827,55827,4357,2220,0,0
13042,13042,216,154,0,0
0,0,10863,11039,0,0
2757,2757,268,243,0,0
20433,20433,2090,219,0,0
67370,67370,3849,260,0,0
11261,11261,185,191,0,0
26568,26568,451,167,0,0
5727,5727,181,156,0,0
2891,2891,272,204,0,0
0,0,1242,894,0,0
115014,115014,77,75,0,0
24486,24486,185,140,0,0
1583,1583,868,293,0,0
0,0,5478,3432,0,0
15194,15194,336,282,0,0
3937,3937,92,86,0,0
0,0,7661,6675,0,0
7982,7982,395,475,0,0
20479,20479,291,847,0,0
14395,14395,110,103,0,0
0,0,1164,850,0,0
3638,3638,63,58,0,0
11151,11151,193,154,0,0
112616,112616,222,209,0,0
30882,30882,82,80,0,0
11190,11190,619,332,0,0
52426,52426,166,142,0,0
3466,3466,341,391,0,0
15570,15570,178,167,0,0
0,0,7410,8234,0,0
3420,3420,193,177,0,0
12038,12038,246,277,0,0
17338,17338,120,109,0,0
41937,41937,992,300,0,0
20323,20323,142,126,0,0
13534,13534,486,204,0,0
22301,22301,412,196,0,0
6812,6812,342,360,0,0
6182,6182,203,170,0,0
11860,11860,98,87,0,0
26452,26452,90,82,0,0
10229,10229,161,151,0,0
19270,19270,165,144,0,0
21341,21341,1078,138,0,0
22487,22487,446,261,0,0
4430,4430,92,97,0,0
46027,46027,1010,306,0,0
33516,33516,294,272,0,0
50735,50735,215,307,0,0
11386,11386,393,357,0,0
0,0,2724,2204,0,0
19021,19021,297,256,0,0
3206,3206,329,138,0,0
22316,22316,69,57,0,0
0,0,1496,1635,0,0
11771,11771,1002,233,0,0
7444,7444,585,404,0,0
10789,10789,247,211,0,0
14685,14685,146,128,0,0
23097,23097,80,79,0,0
4730,4730,172,179,0,0
4475,4475,188,197,0,0
31084,31084,121,113,0,0
81614,81614,89,72,0,0
31741,31741,195,165,0,0
69056,69056,131,119,0,0
19723,19723,90,85,0,0
11491,11491,127,110,0,0
14076,14076,238,237,0,0
23148,23148,90,91,0,0
13286,13286,74,74,0,0
28456,28456,263,224,0,0
12578,12578,600,116,0,0
31025,31025,60,60,0,0
10561,10561,2321,179,0,0
8466,8466,187,137,0,0
6372,6372,172,131,0,0
7748,7748,73,64,0,0
31775,31775,229,198,0,0
3231,3231,282,256,0,0
14954,14954,138,114,0,0
7412,7412,90,75,0,0
9604,9604,210,55,0,0
36547,36547,990,198,0,0
15100,15100,80,69,0,0
25192,25192,3065,592,0,0
7305,7305,105,120,0,0
44272,44272,163,132,0,0
60231,60231,204,184,0,0
8066,8066,213,176,0,0
10527,10527,132,101,0,0
13895,13895,213,187,0,0
18663,18663,124,123,0,0
50319,50319,706,138,0,0
15316,15316,75,71,0,0
20649,20649,118,141,0,0
12811,12811,88,91,0,0
17327,17327,39,42,0,0
118008,118008,95,86,0,0
7684,7684,2932,1769,0,0
24657,24657,373,176,0,0
8827,8827,120,100,0,0
1856,1856,238,210,0,0
17499,17499,135,97,0,0
14364,14364,210,155,0,0
21686,21686,222,192,0,0
4763,4763,95,77,0,0
11139,11139,169,169,0,0
44853,44853,74,75,0,0
5042,5042,200,180,0,0
11381,11381,410,192,0,0
14852,14852,298,204,0,0
39129,39129,1009,156,0,0
11684,11684,238,225,0,0
3958,3958,170,157,0,0
42056,42056,87,76,0,0
19483,19483,137,113,0,0
5654,5654,162,201,0,0
14945,14945,1257,1172,0,0
7095,7095,188,222,0,0
41763,41763,157,142,0,0
23911,23911,170,183,0,0
4642,4642,530,364,0,0
15252,15252,284,234,0,0
20789,20789,184,183,0,0
3238,3238,165,159,0,0
25205,25205,187,158,0,0
12899,12899,79,67,0,0
64064,64064,309,734,0,0
11731,11731,192,176,0,0
37771,37771,159,159,0,0
42176,42176,84,71,0,0
28205,28205,351,178,0,0
3149,3149,122,102,0,0
8354,8354,169,136,0,0
18184,18184,168,134,0,0
10460,10460,133,115,0,0
21723,21723,206,198,0,0
3481,3481,64,68,0,0
26639,26639,117,105,0,0
19417,19417,110,110,0,0
9135,9135,209,218,0,0
55025,55025,74,72,0,0
13994,13994,170,146,0,0
71954,71954,196,174,0,0
26783,26783,187,178,0,0
47546,47546,148,98,0,0
3430,3430,170,171,0,0
4101,4101,165,194,0,0
12397,12397,472,103,0,0
30581,30581,104,94,0,0
15805,15805,39,45,0,0
10338,10338,921,863,0,0
66204,66204,672,136,0,0
26050,26050,202,206,0,0
94305,94305,97,95,0,0
7260,7260,1358,289,0,0
11174,11174,287,269,0,0
2360,2360,182,151,0,0
23225,23225,180,203,0,0
95450,95450,56,48,0,0
6430,6430,94,87,0,0
21817,21817,171,148,0,0
3774,3774,142,132,0,0
5403,5403,97,91,0,0
6459,6459,279,140,0,0
31645,31645,70,75,0,0
41213,41213,497,97,0,0
5159,5159,53,54,0,0
17269,17269,90,77,0,0
8208,8208,131,138,0,0
11595,11595,126,109,0,0
11179,11179,136,149,0,0
26838,26838,291,293,0,0
6591,6591,100,90,0,0
13614,13614,90,91,0,0
6472,6472,60,57,0,0
16841,16841,29,43,0,0
16332,16332,300,70,0,0
30388,30388,187,172,0,0
67553,67553,87,72,0,0
82941,82941,44,48,0,0
20506,20506,102,88,0,0
16402,16402,85,60,0,0
52900,52900,79,78,0,0
28286,28286,149,117,0,0
22104,22104,88,64,0,0
20352,20352,165,147,0,0
5996,5996,52,53,0,0
4005,4005,89,86,0,0
5913,5913,108,87,0,0
20470,20470,104,116,0,0
7779,7779,117,119,0,0
26304,26304,91,100,0,0
31288,31288,76,51,0,0
34417,34417,111,99,0,0
5079,5079,88,92,0,0
42175,42175,132,125,0,0
42820,42820,61,59,0,0
11864,11864,107,104,0,0
14415,14415,146,118,0,0
15862,15862,108,91,0,0
7635,7635,128,116,0,0
8751,8751,136,128,0,0
63553,63553,47,51,0,0
13307,13307,107,108,0,0
13010,13010,142,128,0,0
29501,29501,131,100,0,0
5464,5464,89,97,0,0
15009,15009,74,74,0,0
15722,15722,169,135,0,0
14585,14585,42,44,0,0
16806,16806,55,54,0,0
15489,15489,109,96,0,0
16525,16525,197,160,0,0
63062,63062,57,60,0,0
15071,15071,52,51,0,0
68575,68575,114,88,0,0
19374,19374,51,48,0,0
8538,8538,111,112,0,0
12175,12175,58,51,0,0
13718,13718,88,90,0,0
9287,9287,108,104,0,0
23571,23571,225,197,0,0
18324,18324,80,63,0,0
27109,27109,73,68,0,0
63060,63060,642,118,0,0
22456,22456,104,94,0,0
32003,32003,94,95,0,0
13233,13233,60,54,0,0
3328,3328,362,355,0,0
23765,23765,251,143,0,0
16806,16806,206,197,0,0
10795,10795,322,103,0,0
80868,80868,63,62,0,0
14972,14972,81,69,0,0
29230,29230,130,140,0,0
35758,35758,30,34,0,0
12010,12010,119,94,0,0
2777,2777,201,175,0,0
25459,25459,96,102,0,0
20598,20598,124,123,0,0
62397,62397,102,86,0,0
19855,19855,533,283,0,0
9729,9729,95,95,0,0
11026,11026,120,115,0,0
29112,29112,107,100,0,0
22997,22997,49,48,0,0
12056,12056,316,288,0,0
17623,17623,101,86,0,0
14456,14456,82,86,0,0
32554,32554,102,107,0,0
5848,5848,225,233,0,0
53716,53716,59,62,0,0
7830,7830,156,134,0,0
18258,18258,52,48,0,0
33356,33356,111,107,0,0
8131,8131,57,59,0,0
8316,8316,142,122,0,0
2150,2150,57,58,0,0
7243,7243,152,131,0,0
28413,28413,43,49,0,0
2778,2778,154,121,0,0
67880,67880,49,47,0,0
11893,11893,193,178,0,0
7647,7647,39,42,0,0
24953,24953,77,75,0,0
22997,22997,117,122,0,0
14866,14866,68,71,0,0
25992,25992,64,59,0,0
42563,42563,99,99,0,0
6003,6003,75,71,0,0
12647,12647,37,42,0,0
3762,3762,46,44,0,0
3284,3284,116,99,0,0
21849,21849,55,48,0,0
9986,9986,36,42,0,0
1776,1776,59,66,0,0
28974,28974,85,86,0,0
12795,12795,80,76,0,0
20247,20247,49,60,0,0
8369,8369,93,68,0,0
3902,3902,52,60,0,0
35664,35664,96,81,0,0
17296,17296,41,40,0,0
20443,20443,68,67,0,0
6499,6499,76,77,0,0
19486,19486,80,87,0,0
12868,12868,503,193,0,0
14279,14279,95,89,0,0
36124,36124,37,41,0,0
13621,13621,52,54,0,0
4781,4781,142,134,0,0
48280,48280,31,32,0,0
12110,12110,96,90,0,0
33697,33697,176,142,0,0
7584,7584,58,50,0,0
30604,30604,31,28,0,0
12169,12169,74,68,0,0
16598,16598,49,50,0,0
2190,2190,203,104,0,0
9768,9768,127,93,0,0
5718,5718,99,100,0,0
9571,9571,125,137,0,0
7748,7748,68,67,0,0
3910,3910,115,118,0,0
8577,8577,90,80,0,0
22202,22202,82,82,0,0
20999,20999,91,62,0,0
6704,6704,44,48,0,0
18422,18422,67,69,0,0
8428,8428,163,153,0,0
2744,2744,19,23,0,0
14047,14047,87,69,0,0
15421,15421,110,98,0,0
8559,8559,51,49,0,0
35708,35708,36,38,0,0
25806,25806,54,58,0,0
70248,70248,65,63,0,0
8624,8624,86,79,0,0
51844,51844,421,66,0,0
9304,9304,78,81,0,0
3615,3615,62,62,0,0
17775,17775,114,120,0,0
6766,6766,68,58,0,0
20830,20830,83,74,0,0
9460,9460,54,61,0,0
5915,5915,134,106,0,0
23936,23936,48,54,0,0
12321,12321,30,33,0,0
14222,14222,132,100,0,0
5746,5746,75,80,0,0
36997,36997,117,110,0,0
14091,14091,32,32,0,0
74085,74085,68,67,0,0
6251,6251,157,111,0,0
17697,17697,79,64,0,0
29351,29351,76,77,0,0
3701,3701,102,102,0,0
8257,8257,74,68,0,0
21325,21325,69,67,0,0
6967,6967,41,31,0,0
16166,16166,47,48,0,0
24661,24661,125,126,0,0
11925,11925,81,70,0,0
23067,23067,128,123,0,0
18432,18432,67,67,0,0
12956,12956,34,30,0,0
8068,8068,91,80,0,0
19216,19216,77,83,0,0
19154,19154,69,63,0,0
45387,45387,125,102,0,0
9125,9125,98,67,0,0
7398,7398,60,49,0,0
11948,11948,67,74,0,0
13735,13735,84,73,0,0
10848,10848,49,58,0,0
37278,37278,35,36,0,0
22242,22242,72,71,0,0
6508,6508,35,34,0,0
28654,28654,73,73,0,0
22110,22110,73,79,0,0
13832,13832,30,29,0,0
7560,7560,56,59,0,0
35488,35488,75,75,0,0
38322,38322,35,43,0,0
19308,19308,45,42,0,0
10158,10158,134,136,0,0
43756,43756,51,44,0,0
23901,23901,93,94,0,0
4913,4913,59,54,0,0
28614,28614,87,73,0,0
6600,6600,68,66,0,0
35337,35337,68,63,0,0
5682,5682,34,36,0,0
15876,15876,52,46,0,0
5552,5552,75,72,0,0
36340,36340,73,67,0,0
43152,43152,34,34,0,0
13214,13214,57,46,0,0
4422,4422,57,61,0,0
12677,12677,24,24,0,0
18761,18761,56,57,0,0
21141,21141,48,51,0,0
9624,9624,62,66,0,0
7699,7699,63,54,0,0
53093,53093,87,75,0,0
17190,17190,49,50,0,0
24792,24792,117,96,0,0
23255,23255,37,43,0,0
8008,8008,125,108,0,0
14695,14695,46,51,0,0
39394,39394,41,39,0,0
20630,20630,31,32,0,0
13000,13000,33,27,0,0
5406,5406,43,34,0,0
47045,47045,75,80,0,0
29692,29692,82,69,0,0
31140,31140,67,58,0,0
10399,10399,63,58,0,0
42006,42006,69,71,0,0
26069,26069,16,18,0,0
22525,22525,58,51,0,0
64339,64339,29,32,0,0
21861,21861,122,115,0,0
18621,18621,127,82,0,0
2365,2365,87,66,0,0
21538,21538,64,65,0,0
36021,36021,47,54,0,0
22263,22263,68,63,0,0
10203,10203,61,61,0,0
38404,38404,64,67,0,0
5286,5286,28,31,0,0
29940,29940,49,47,0,0
53597,53597,45,46,0,0
30307,30307,22,22,0,0
38546,38546,82,87,0,0
1719,1719,74,80,0,0
77534,77534,60,57,0,0
10078,10078,77,74,0,0
11925,11925,68,58,0,0
36058,36058,42,37,0,0
4715,4715,87,84,0,0
20155,20155,50,40,0,0
36792,36792,43,50,0,0
25293,25293,51,52,0,0
44067,44067,98,103,0,0
16908,16908,47,49,0,0
22182,22182,78,79,0,0
19854,19854,53,50,0,0
12699,12699,71,68,0,0
34537,34537,43,42,0,0
12813,12813,67,69,0,0
6221,6221,69,74,0,0
35033,35033,141,144,0,0
21913,21913,16,15,0,0
19406,19406,50,55,0,0
28526,28526,55,49,0,0
46120,46120,51,48,0,0
21980,21980,49,47,0,0
13642,13642,69,66,0,0
16604,16604,76,76,0,0
12303,12303,51,51,0,0
18014,18014,84,70,0,0
3633,3633,34,35,0,0
15195,15195,106,112,0,0
13544,13544,59,67,0,0
35779,35779,49,51,0,0
8850,8850,34,43,0,0
44472,44472,38,42,0,0
77673,77673,49,48,0,0
25954,25954,73,65,0,0
6000,6000,42,44,0,0
19974,19974,70,73,0,0
31610,31610,67,62,0,0
11641,11641,101,105,0,0
32782,32782,88,96,0,0
7383,7383,51,48,0,0
4047,4047,58,64,0,0
11783,11783,64,63,0,0
10824,10824,80,77,0,0
29685,29685,86,76,0,0
1984,1984,135,91,0,0
4415,4415,90,91,0,0
45759,45759,132,150,0,0
11403,11403,135,136,0,0
23721,23721,104,100,0,0
43580,43580,159,144,0,0
8296,8296,102,94,0,0
32658,32658,121,135,0,0
9096,9096,111,108,0,0
9480,9480,162,131,0,0
21411,21411,123,112,0,0
19627,19627,144,147,0,0
73840,73840,105,100,0,0
20614,20614,165,178,0,0
34969,34969,93,93,0,0
12222,12222,193,195,0,0
14233,14233,153,114,0,0
3006,3006,124,119,0,0
57338,57338,195,147,0,0
27267,27267,122,103,0,0
41103,41103,184,182,0,0
37699,37699,212,186,0,0
56959,56959,122,138,0,0
58259,58259,221,166,0,0
61055,61055,148,152,0,0
44449,44449,128,120,0,0
53427,53427,182,178,0,0
4086,4086,157,140,0,0
8759,8759,95,83,0,0
27619,27619,231,227,0,0
25408,25408,160,159,0,0
39475,39475,133,193,0,0
8989,8989,72,69,0,0
28294,28294,126,134,0,0
34267,34267,121,114,0,0
36736,36736,86,90,0,0
8535,8535,115,104,0,0
25389,25389,61,63,0,0
8527,8527,343,179,0,0
26207,26207,99,112,0,0
9766,9766,130,101,0,0
29452,29452,125,115,0,0
30828,30828,83,81,0,0
18763,18763,107,118,0,0
16436,16436,151,149,0,0
8286,8286,109,105,0,0
14131,14131,139,146,0,0
41991,41991,269,211,0,0
9051,9051,146,168,0,0
21267,21267,144,173,0,0
9547,9547,176,100,0,0
24572,24572,146,141,0,0
10156,10156,42,50,0,0
27838,27838,141,131,0,0
10656,10656,113,113,0,0
8553,8553,177,143,0,0
6655,6655,130,145,0,0
19806,19806,134,119,0,0
12168,12168,190,160,0,0
7606,7606,79,81,0,0
15727,15727,68,62,0,0
54039,54039,126,142,0,0
41917,41917,84,79,0,0
9059,9059,120,83,0,0
49944,49944,129,135,0,0
57812,57812,119,133,0,0
53763,53763,98,95,0,0
11718,11718,148,147,0,0
11901,11901,298,214,0,0
9181,9181,189,150,0,0
33923,33923,116,123,0,0
30061,30061,108,119,0,0
9638,9638,184,169,0,0
30195,30195,220,193,0,0
7419,7419,209,179,0,0
61182,61182,203,180,0,0
14918,14918,130,150,0,0
42658,42658,117,112,0,0
14675,14675,148,127,0,0
18501,18501,121,134,0,0
13273,13273,163,145,0,0
28148,28148,55,70,0,0
11776,11776,176,188,0,0
9615,9615,199,217,0,0
9197,9197,221,178,0,0
49126,49126,178,177,0,0
7996,7996,127,125,0,0
39470,39470,165,187,0,0
46263,46263,82,82,0,0
11222,11222,98,98,0,0
55830,55830,152,163,0,0
32663,32663,133,136,0,0
20991,20991,55,61,0,0
15163,15163,79,71,0,0
3584,3584,84,91,0,0
23177,23177,166,203,0,0
55438,55438,122,155,0,0
19870,19870,215,202,0,0
43216,43216,172,170,0,0
76865,76865,171,136,0,0
61609,61609,104,125,0,0
10548,10548,221,237,0,0
20934,20934,169,183,0,0
35461,35461,140,137,0,0
68561,68561,204,193,0,0
57380,57380,210,213,0,0
21688,21688,297,173,0,0
92242,92242,263,269,0,0
11427,11427,15,13,0,0
9973,9973,165,159,0,0
59540,59540,1705,1592,0,0
30139,30139,228,222,0,0
11278,11278,203,182,0,0
3757,3757,357,169,0,0
35880,35880,305,241,0,0
20181,20181,45,49,0,0
23228,23228,327,223,0,0
10481,10481,36,40,0,0
11995,11995,816,300,0,0
25625,25625,199,401,0,0
10957,10957,218,212,0,0
24227,24227,394,282,0,0
43389,43389,281,263,0,0
53093,53093,234,236,0,0
8200,8200,149,153,0,0
40355,40355,338,252,0,0
36715,36715,3976,3838,0,0
90315,90315,304,274,0,0
40595,40595,509,287,0,0
50337,50337,248,200,0,0
13136,13136,237,179,0,0
9024,9024,252,235,0,0
46761,46761,288,612,0,0
23214,23214,425,257,0,0
93513,93513,280,263,0,0
25020,25020,1018,888,0,0
11646,11646,106,122,0,0
41574,41574,335,289,0,0
80087,80087,225,217,0,0
52003,52003,232,216,0,0
28504,28504,295,273,0,0
20021,20021,232,214,0,0
10733,10733,18,17,0,0
69077,69077,324,456,0,0
3418,3418,283,276,0,0
40512,40512,145,123,0,0
12271,12271,164,154,0,0
18560,18560,89,64,0,0
109491,109491,511,442,0,0
103369,103369,91,100,0,0
31384,31384,272,241,0,0
45762,45762,116,126,0,0
42449,42449,329,281,0,0
8628,8628,185,189,0,0
32728,32728,139,137,0,0
71810,71810,304,246,0,0
46721,46721,113,105,0,0
10763,10763,236,215,0,0
19849,19849,317,255,0,0
60226,60226,20,22,0,0
11923,11923,211,191,0,0
89483,89483,264,248,0,0
25614,25614,261,214,0,0
5808,5808,270,253,0,0
43512,43512,379,257,0,0
164171,164171,338,329,0,0
8062,8062,307,216,0,0
35459,35459,449,348,0,0
24224,24224,174,166,0,0
16958,16958,187,189,0,0
60635,60635,300,287,0,0
74215,74215,177,236,0,0
31368,31368,437,276,0,0
14724,14724,152,148,0,0
33330,33330,258,246,0,0
35855,35855,85,79,0,0
4877,4877,353,312,0,0
31576,31576,297,304,0,0
4116,4116,224,216,0,0
27348,27348,309,284,0,0
22711,22711,351,386,0,0
15716,15716,88,98,0,0
4951,4951,231,196,0,0
26381,26381,64,70,0,0
86319,86319,1521,1183,0,0
79041,79041,176,160,0,0
11283,11283,308,271,0,0
46094,46094,1287,981,0,0
9101,9101,290,287,0,0
4946,4946,419,233,0,0
104274,104274,258,241,0,0
106240,106240,314,192,0,0
46905,46905,237,241,0,0
25188,25188,367,303,0,0
12663,12663,92,96,0,0
20728,20728,186,184,0,0
37483,37483,603,652,0,0
34667,34667,300,295,0,0
23001,23001,295,277,0,0
41716,41716,285,251,0,0
4628,4628,330,288,0,0
61058,61058,202,190,0,0
41511,41511,635,281,0,0
24336,24336,336,266,0,0
104237,104237,331,302,0,0
3347,3347,407,354,0,0
89661,89661,1045,532,0,0
42785,42785,191,133,0,0
26662,26662,808,354,0,0
44977,44977,213,218,0,0
17223,17223,375,228,0,0
27374,27374,417,374,0,0
27652,27652,426,358,0,0
82743,82743,388,397,0,0
7919,7919,550,235,0,0
11845,11845,1350,972,0,0
25040,25040,819,463,0,0
19195,19195,90,89,0,0
104645,104645,403,320,0,0
87746,87746,1673,681,0,0
12037,12037,282,249,0,0
39938,39938,454,612,0,0
74379,74379,460,356,0,0
46243,46243,388,324,0,0
17007,17007,656,637,0,0
80416,80416,1165,538,0,0
21441,21441,348,308,0,0
50890,50890,235,238,0,0
53850,53850,286,290,0,0
23509,23509,341,346,0,0
8526,8526,292,262,0,0
27044,27044,514,485,0,0
30291,30291,81,75,0,0
38062,38062,231,202,0,0
41352,41352,350,328,0,0
58000,58000,451,465,0,0
18028,18028,8889,9354,0,0
88500,88500,228,256,0,0
25344,25344,351,272,0,0
6523,6523,267,206,0,0
15234,15234,351,297,0,0
8937,8937,146,138,0,0
31155,31155,6596,5871,0,0
23748,23748,151,147,0,0
2680,2680,179,162,0,0
2073,2073,3226,3095,0,0
5297,5297,385,329,0,0
30460,30460,346,273,0,0
38642,38642,1180,960,0,0
40979,40979,386,318,0,0
1888,1888,308,251,0,0
66848,66848,242,231,0,0
33279,33279,186,164,0,0
3932,3932,248,246,0,0
34238,34238,1062,1024,0,0
17180,17180,171,171,0,0
16478,16478,993,506,0,0
26165,26165,6906,6057,0,0
11028,11028,233,232,0,0
7285,7285,1941,1971,0,0
65341,65341,479,548,0,0
46861,46861,302,295,0,0
30215,30215,317,289,0,0
27191,27191,540,577,0,0
80168,80168,376,318,0,0
36081,36081,343,342,0,0
70190,70190,1086,720,0,0
49440,49440,246,327,0,0
43788,43788,5659,5280,0,0
154283,154283,400,331,0,0
25945,25945,207,199,0,0
25099,25099,430,418,0,0
34171,34171,328,316,0,0
53637,53637,386,367,0,0
692,692,2646,2416,0,0
187026,187026,342,310,0,0
28551,28551,268,260,0,0
30658,30658,412,372,0,0
33082,33082,1544,1529,0,0
45128,45128,1306,358,0,0
18092,18092,523,501,0,0
1875,1875,2705,1079,0,0
21680,21680,3118,3539,0,0
94602,94602,300,374,0,0
40296,40296,4381,3835,0,0
38273,38273,2851,2583,0,0
42464,42464,264,238,0,0
32550,32550,609,543,0,0
50485,50485,347,325,0,0
54295,54295,417,368,0,0
1062,1062,2057,2416,0,0
100563,100563,626,598,0,0
17475,17475,449,790,0,0
59692,59692,413,377,0,0
61948,61948,627,599,0,0
27887,27887,7551,6278,0,0
15150,15150,455,313,0,0
12582,12582,3383,3104,0,0
35191,35191,592,592,0,0
168125,168125,356,318,0,0
35407,35407,241,244,0,0
17776,17776,290,481,0,0
9760,9760,1855,977,0,0
22244,22244,2604,1426,0,0
25661,25661,313,278,0,0
26569,26569,89,78,0,0
35410,35410,258,230,0,0
0,0,611,565,0,0
42206,42206,1120,1113,0,0
21100,21100,131,114,0,0
70968,70968,324,262,0,0
105822,105822,560,291,0,0
41324,41324,355,256,0,0
19233,19233,6567,6130,0,0
20591,20591,394,341,0,0
26284,26284,210,203,0,0
1440,1440,8933,8379,0,0
64524,64524,278,260,0,0
41176,41176,501,382,0,0
36023,36023,1162,211,0,0
21151,21151,692,683,0,0
9291,9291,239,208,0,0
37546,37546,186,184,0,0
44045,44045,387,345,0,0
67550,67550,413,383,0,0
49327,49327,221,210,0,0
33720,33720,11089,10874,0,0
97429,97429,309,260,0,0
49892,49892,384,527,0,0
39846,39846,357,353,0,0
3169,3169,310,422,0,0
9353,9353,288,222,0,0
10681,10681,375,346,0,0
21185,21185,388,385,0,0
27074,27074,296,289,0,0
64842,64842,330,293,0,0
11111,11111,305,276,0,0
45585,45585,246,264,0,0
45964,45964,317,332,0,0
36578,36578,295,267,0,0
0,0,3260,2345,0,0
58369,58369,314,296,0,0
56887,56887,129,69,0,0
14868,14868,697,633,0,0
70131,70131,486,448,0,0
29131,29131,269,255,0,0
21271,21271,580,578,0,0
23852,23852,252,236,0,0
13041,13041,352,284,0,0
67620,67620,441,284,0,0
95294,95294,934,642,0,0
57458,57458,672,569,0,0
39397,39397,229,225,0,0
39958,39958,1403,1287,0,0
125489,125489,383,301,0,0
46872,46872,483,343,0,0
47784,47784,307,295,0,0
18587,18587,371,308,0,0
10728,10728,337,327,0,0
18326,18326,358,336,0,0
477,477,793,776,0,0
18145,18145,416,375,0,0
4216,4216,339,336,0,0
21833,21833,401,342,0,0
21019,21019,432,453,0,0
71450,71450,376,364,0,0
33367,33367,3112,2692,0,0
17699,17699,459,311,0,0
6188,6188,371,364,0,0
41455,41455,295,269,0,0
32681,32681,286,294,0,0
55942,55942,340,294,0,0
43291,43291,225,169,0,0
55418,55418,221,211,0,0
16691,16691,238,233,0,0
76262,76262,314,292,0,0
57319,57319,401,365,0,0
67136,67136,1503,807,0,0
75552,75552,432,410,0,0
9027,9027,491,458,0,0
11774,11774,2195,1053,0,0
127536,127536,1536,1910,0,0
27701,27701,345,343,0,0
0,0,905,951,0,0
16543,16543,325,267,0,0
19568,19568,924,941,0,0
122803,122803,328,326,0,0
177740,177740,346,307,0,0
25672,25672,392,340,0,0
11191,11191,2795,2364,0,0
30065,30065,277,251,0,0
54669,54669,714,664,0,0
2139,2139,623,605,0,0
19537,19537,209,219,0,0
0,0,9105,8834,0,0
7813,7813,9212,9084,0,0
23721,23721,536,400,0,0
48619,48619,486,455,0,0
34829,34829,267,254,0,0
48914,48914,767,263,0,0
10005,10005,298,283,0,0
22288,22288,128,108,0,0
6269,6269,32,27,0,0
34964,34964,67,59,0,0
10155,10155,140,137,0,0
5140,5140,80,79,0,0
50613,50613,131,99,0,0
12387,12387,55,54,0,0
5908,5908,27,29,0,0
19253,19253,97,90,0,0
8504,8504,38,40,0,0
31957,31957,78,68,0,0
35374,35374,93,130,0,0
3517,3517,60,56,0,0
22362,22362,35,36,0,0
7755,7755,49,49,0,0
10923,10923,59,58,0,0
33228,33228,125,92,0,0
10388,10388,152,150,0,0
46214,46214,35,25,0,0
41354,41354,54,50,0,0
29644,29644,93,97,0,0
24885,24885,131,84,0,0
6801,6801,139,118,0,0
21573,21573,85,99,0,0
8876,8876,83,81,0,0
25781,25781,63,72,0,0
7412,7412,69,78,0,0
5037,5037,86,93,0,0
20390,20390,52,56,0,0
28913,28913,73,60,0,0
19160,19160,73,72,0,0
15482,15482,114,96,0,0
53332,53332,30,45,0,0
32010,32010,58,68,0,0
7652,7652,91,80,0,0
31302,31302,96,99,0,0
33016,33016,86,88,0,0
15191,15191,87,86,0,0
17747,17747,47,55,0,0
18219,18219,105,93,0,0
19943,19943,179,111,0,0
9533,9533,140,121,0,0
15076,15076,79,70,0,0
39841,39841,117,111,0,0
1881,1881,62,54,0,0
43333,43333,87,95,0,0
26551,26551,79,82,0,0
18565,18565,55,61,0,0
20047,20047,98,102,0,0
15336,15336,78,80,0,0
25342,25342,79,82,0,0
40117,40117,76,81,0,0
2888,2888,99,112,0,0
34194,34194,87,98,0,0
8899,8899,71,72,0,0
42641,42641,151,142,0,0
21113,21113,108,111,0,0
