index,domain,name,rows,cols,k,dist_start_goals,nrm_dist_start_goals,dist_between_goals,dijkstra_explored,dijkstra_elapsed,incremental_explored,incremental_elapsed,aggregative_explored,aggregative_elapsed
,Mazes,maze512-2-0,511,511,20,593.3,58.17,9.07,65617,3,38722,1,38726,3
,Mazes,maze512-2-0,511,511,40,573.52,56.23,10.44,122979,6,103283,5,103292,14
,Mazes,maze512-2-0,511,511,40,593.38,58.17,9.13,65617,3,38837,1,38844,5
,Mazes,maze512-2-0,511,511,60,572.9,56.17,10.57,122979,6,103329,5,103344,19
,Mazes,maze512-2-0,511,511,60,592.73,58.11,8.78,65617,3,38849,1,38859,7
,Mazes,maze512-2-0,511,511,80,572.23,56.1,10.26,122979,6,103585,5,103599,25
,Mazes,maze512-2-0,511,511,80,592.26,58.06,9.01,65618,3,38874,2,38885,8
,Mazes,maze512-2-0,511,511,100,571.7,56.05,10.29,122979,6,103715,5,103735,28
,Mazes,maze512-2-0,511,511,100,592.29,58.07,8.99,65619,3,38960,2,38973,10
,Mazes,maze512-2-0,511,511,20,228.35,22.39,11.34,111954,6,84442,4,84450,8
,Mazes,maze512-2-0,511,511,20,242.25,23.75,9.05,46617,2,37273,1,37282,3
,Mazes,maze512-2-0,511,511,40,227.55,22.31,11.56,111954,6,84664,4,84674,11
,Mazes,maze512-2-0,511,511,40,242.47,23.77,9.67,46617,4,37313,1,37327,5
,Mazes,maze512-2-0,511,511,60,227.15,22.27,10.69,111954,5,84664,4,84681,15
,Mazes,maze512-2-0,511,511,60,242.55,23.78,9.59,46617,2,37313,1,37330,6
,Mazes,maze512-2-0,511,511,80,226.8,22.24,10.26,111954,5,84667,4,84688,19
,Mazes,maze512-2-0,511,511,80,242.36,23.76,9.66,46617,2,37315,1,37338,8
,Mazes,maze512-2-0,511,511,100,226.68,22.22,9.93,111954,6,84667,4,84692,23
,Mazes,maze512-2-0,511,511,100,242.25,23.75,9.46,46617,2,37318,1,37346,10
,Mazes,maze512-2-0,511,511,20,539.6,52.9,10.07,144478,7,141061,6,141066,13
,Mazes,maze512-2-0,511,511,20,533.8,52.33,9.32,157034,7,131751,6,131751,12
,Mazes,maze512-2-0,511,511,40,541,53.04,10.11,144507,7,141142,7,141148,19
,Mazes,maze512-2-0,511,511,40,534.42,52.39,9.92,157080,7,132174,6,132174,17
,Mazes,maze512-2-0,511,511,60,541.05,53.04,10.13,144507,7,141158,8,141172,25
,Mazes,maze512-2-0,511,511,60,533.9,52.34,10.05,157081,8,132184,6,132195,23
,Mazes,maze512-2-0,511,511,80,540.73,53.01,9.97,144528,7,141210,7,141228,31
,Mazes,maze512-2-0,511,511,80,533.67,52.32,10.28,157081,7,132185,6,132200,29
,Mazes,maze512-2-0,511,511,100,540.31,52.97,9.69,144528,7,141210,7,141231,37
,Mazes,maze512-2-0,511,511,100,533.77,52.33,10.23,157081,8,132187,6,132202,35
,Mazes,maze512-2-0,511,511,20,148.15,14.52,9.55,93776,4,80818,3,80823,7
,Mazes,maze512-2-0,511,511,20,157.4,15.43,8.64,174457,8,174299,8,174297,16
,Mazes,maze512-2-0,511,511,40,148.78,14.59,9.93,93776,4,80920,3,80928,11
,Mazes,maze512-2-0,511,511,40,156.07,15.3,9.07,174457,8,174322,8,174326,24
,Mazes,maze512-2-0,511,511,60,148.88,14.6,9.71,93776,4,80921,3,80935,14
,Mazes,maze512-2-0,511,511,60,156.58,15.35,8.59,174457,8,174322,8,174328,32
,Mazes,maze512-2-0,511,511,80,148.78,14.59,10.05,93776,4,80980,4,81001,17
,Mazes,maze512-2-0,511,511,80,156.6,15.35,8.69,174457,8,174324,8,174334,38
,Mazes,maze512-2-0,511,511,100,148.72,14.58,10.01,93776,4,80982,4,81004,21
,Mazes,maze512-2-0,511,511,100,156.66,15.36,8.83,174458,8,174326,8,174339,45
,Mazes,maze512-2-0,511,511,20,142.5,13.97,9.93,24751,1,14397,0,14398,1
,Mazes,maze512-2-0,511,511,20,141.5,13.87,11.28,49600,4,28990,1,28997,2
,Mazes,maze512-2-0,511,511,40,141.82,13.9,9.24,24757,1,14534,0,14537,2
,Mazes,maze512-2-0,511,511,40,141.53,13.88,10.78,49600,2,29001,1,29008,4
,Mazes,maze512-2-0,511,511,60,142.17,13.94,9.28,24757,1,14564,0,14574,2
,Mazes,maze512-2-0,511,511,60,141.37,13.86,11.04,49600,2,29138,1,29148,5
,Mazes,maze512-2-0,511,511,80,141.64,13.89,8.91,24757,1,14564,0,14577,3
,Mazes,maze512-2-0,511,511,80,141.01,13.82,11.29,49600,2,29353,1,29370,6
,Mazes,maze512-2-0,511,511,100,141.73,13.9,9.12,24757,1,14564,0,14583,4
,Mazes,maze512-2-0,511,511,100,140.85,13.81,11.22,49600,2,29355,1,29375,8
,Mazes,maze512-2-0,511,511,20,432.5,42.4,7.83,78977,3,62642,2,62647,5
,Mazes,maze512-2-0,511,511,20,437.85,42.93,9.41,146997,7,140736,7,140743,13
,Mazes,maze512-2-0,511,511,40,432.07,42.36,9.68,79387,3,62826,3,62833,8
,Mazes,maze512-2-0,511,511,40,437.12,42.86,9.63,146997,7,140736,7,140745,19
,Mazes,maze512-2-0,511,511,60,431.3,42.28,10.09,79387,3,62829,3,62840,11
,Mazes,maze512-2-0,511,511,60,436.78,42.82,9.85,146997,7,140737,7,140753,25
,Mazes,maze512-2-0,511,511,80,431.59,42.31,9.97,79387,3,62831,3,62847,13
,Mazes,maze512-2-0,511,511,80,436.81,42.82,10.02,146999,7,140756,8,140775,31
,Mazes,maze512-2-0,511,511,100,431.73,42.33,10.23,79387,3,62832,3,62850,16
,Mazes,maze512-2-0,511,511,100,436.27,42.77,9.71,146999,7,140756,7,140778,37
,Mazes,maze512-2-0,511,511,20,214.35,21.01,9.17,26745,1,16630,0,16632,1
,Mazes,maze512-2-0,511,511,20,209.25,20.51,9.89,45583,2,24134,1,24142,2
,Mazes,maze512-2-0,511,511,40,213.75,20.96,8.59,26745,1,16632,0,16635,2
,Mazes,maze512-2-0,511,511,40,207.93,20.38,9.25,45721,2,24319,1,24330,3
,Mazes,maze512-2-0,511,511,60,214,20.98,8.5,26745,1,16632,0,16637,2
,Mazes,maze512-2-0,511,511,60,208.75,20.47,9.63,45721,2,24347,1,24359,4
,Mazes,maze512-2-0,511,511,80,214.06,20.99,8.26,26745,1,16632,0,16640,3
,Mazes,maze512-2-0,511,511,80,208.03,20.39,9.68,45721,2,24353,1,24368,5
,Mazes,maze512-2-0,511,511,100,214.5,21.03,8.42,26747,1,16632,0,16643,4
,Mazes,maze512-2-0,511,511,100,208.38,20.43,9.97,45722,2,24478,1,24498,6
,Mazes,maze512-2-0,511,511,20,421.65,41.34,10.62,37179,1,30767,1,30774,2
,Mazes,maze512-2-0,511,511,20,416.85,40.87,10.38,129388,6,112118,5,112118,11
,Mazes,maze512-2-0,511,511,40,421.8,41.35,10.25,37180,1,30965,1,30973,4
,Mazes,maze512-2-0,511,511,40,414.73,40.66,9.93,129388,6,112138,5,112139,15
,Mazes,maze512-2-0,511,511,60,421.52,41.33,10.86,37180,1,30981,1,30992,5
,Mazes,maze512-2-0,511,511,60,414.95,40.68,10,129429,7,112269,5,112273,20
,Mazes,maze512-2-0,511,511,80,422.2,41.39,10.42,37180,1,30987,1,31009,6
,Mazes,maze512-2-0,511,511,80,414.73,40.66,9.65,129429,6,112272,5,112279,25
,Mazes,maze512-2-0,511,511,100,422.18,41.39,10.32,37180,1,30989,1,31014,8
,Mazes,maze512-2-0,511,511,100,414.75,40.66,9.48,129429,6,112272,5,112284,30
,Mazes,maze512-2-0,511,511,20,212.65,20.85,10.05,33131,1,27537,1,27539,2
,Mazes,maze512-2-0,511,511,20,214.75,21.05,10.54,85006,4,47616,2,47621,4
,Mazes,maze512-2-0,511,511,40,212.32,20.82,10.07,33163,1,27588,1,27592,3
,Mazes,maze512-2-0,511,511,40,212.78,20.86,10.65,85012,4,47622,2,47627,6
,Mazes,maze512-2-0,511,511,60,212.23,20.81,10.03,33163,1,27589,1,27595,5
,Mazes,maze512-2-0,511,511,60,212.87,20.87,10.64,85012,4,47927,2,47934,8
,Mazes,maze512-2-0,511,511,80,212.1,20.79,9.98,33163,1,27593,1,27602,5
,Mazes,maze512-2-0,511,511,80,213.69,20.95,10.73,85012,4,48048,2,48060,10
,Mazes,maze512-2-0,511,511,100,211.56,20.74,9.65,33163,1,27594,1,27605,8
,Mazes,maze512-2-0,511,511,100,213.5,20.93,10.71,85012,4,48050,2,48064,13
,Mazes,maze512-2-0,511,511,20,198.25,19.44,10.59,29247,1,25860,1,25862,2
,Mazes,maze512-2-0,511,511,20,200.5,19.66,9.72,93282,4,58727,3,58738,5
,Mazes,maze512-2-0,511,511,40,199.45,19.55,9.94,29271,1,26058,1,26061,3
,Mazes,maze512-2-0,511,511,40,200.4,19.65,9.97,93533,4,58867,2,58877,7
,Mazes,maze512-2-0,511,511,60,199.7,19.58,9.96,29271,1,26068,1,26078,4
,Mazes,maze512-2-0,511,511,60,200.25,19.63,10.77,93792,6,58897,2,58909,10
,Mazes,maze512-2-0,511,511,80,199.5,19.56,9.67,29271,1,26068,1,26080,5
,Mazes,maze512-2-0,511,511,80,200.59,19.67,10.94,93792,4,58900,2,58919,13
,Mazes,maze512-2-0,511,511,100,199.28,19.54,9.92,29271,1,26069,1,26083,7
,Mazes,maze512-2-0,511,511,100,200.13,19.62,10.95,93792,4,58909,2,58935,16
,Mazes,maze512-32-9,511,511,20,147.6,14.47,14.09,151565,8,115803,7,115786,12
,Mazes,maze512-32-9,511,511,20,162,15.88,16.05,230320,12,197929,12,198001,21
,Mazes,maze512-32-9,511,511,40,148.95,14.6,13.79,151565,8,115922,7,115909,17
,Mazes,maze512-32-9,511,511,40,162.55,15.94,15.61,230421,12,197979,12,197830,29
,Mazes,maze512-32-9,511,511,60,148.57,14.57,14.13,151565,8,115962,9,115928,23
,Mazes,maze512-32-9,511,511,60,163.2,16,15.41,230421,13,198001,12,197953,39
,Mazes,maze512-32-9,511,511,80,148.57,14.57,13.73,151565,8,116000,7,115957,29
,Mazes,maze512-32-9,511,511,80,163.21,16,15.31,230421,12,198049,13,198013,48
,Mazes,maze512-32-9,511,511,100,147.9,14.5,13.84,151565,8,116019,8,115990,35
,Mazes,maze512-32-9,511,511,100,163.68,16.05,15.11,230421,13,198067,13,198145,58
,Mazes,maze512-32-9,511,511,20,320.7,31.44,14.07,190248,10,161591,10,161572,17
,Mazes,maze512-32-9,511,511,20,319.6,31.33,14.79,163746,9,152707,9,152671,18
,Mazes,maze512-32-9,511,511,40,321.5,31.52,14.63,190248,10,161640,10,161644,25
,Mazes,maze512-32-9,511,511,40,318.65,31.24,14.23,163845,9,152742,9,152728,23
,Mazes,maze512-32-9,511,511,60,322.1,31.58,13.73,190248,11,161662,10,161664,32
,Mazes,maze512-32-9,511,511,60,319.53,31.33,13.85,163845,9,152772,9,152793,30
,Mazes,maze512-32-9,511,511,80,321.82,31.55,14.13,190455,13,161841,10,161845,39
,Mazes,maze512-32-9,511,511,80,318.95,31.27,13.87,163845,9,152810,9,152852,36
,Mazes,maze512-32-9,511,511,100,320.92,31.46,14.27,190459,11,161864,12,161885,46
,Mazes,maze512-32-9,511,511,100,319.37,31.31,13.91,163845,9,152826,10,152857,43
,Mazes,maze512-32-9,511,511,20,536.55,52.6,10.23,195098,10,180782,11,180792,19
,Mazes,maze512-32-9,511,511,20,520.1,50.99,15.25,228996,13,226120,14,226140,24
,Mazes,maze512-32-9,511,511,40,536.6,52.61,12.42,195098,10,181130,11,181091,27
,Mazes,maze512-32-9,511,511,40,520.23,51,15.03,228998,12,226276,13,226308,33
,Mazes,maze512-32-9,511,511,60,537.22,52.67,12.17,195103,10,181140,11,181106,36
,Mazes,maze512-32-9,511,511,60,520.9,51.07,14.44,229008,12,226495,13,226511,43
,Mazes,maze512-32-9,511,511,80,537.11,52.66,11.56,195103,10,181146,11,181118,42
,Mazes,maze512-32-9,511,511,80,520.36,51.02,14.22,229008,12,226581,14,226598,54
,Mazes,maze512-32-9,511,511,100,537.42,52.69,11.36,195103,10,181156,11,181128,51
,Mazes,maze512-32-9,511,511,100,520.77,51.06,14.66,229008,12,226596,15,226617,63
,Mazes,maze512-32-9,511,511,20,237.4,23.27,13.55,49858,2,31892,2,31920,3
,Mazes,maze512-32-9,511,511,20,260.05,25.5,13.56,80439,4,37317,2,37283,4
,Mazes,maze512-32-9,511,511,40,236.1,23.15,14.13,49858,2,31920,2,31930,5
,Mazes,maze512-32-9,511,511,40,260.95,25.58,14.06,80439,4,37414,2,37382,6
,Mazes,maze512-32-9,511,511,60,235.38,23.08,14.14,49858,2,32108,2,32124,6
,Mazes,maze512-32-9,511,511,60,260.83,25.57,13.64,80439,4,37430,2,37421,8
,Mazes,maze512-32-9,511,511,80,235.97,23.13,13.95,49858,2,32116,2,32139,8
,Mazes,maze512-32-9,511,511,80,260.55,25.54,13.59,80642,4,37523,3,37540,10
,Mazes,maze512-32-9,511,511,100,235.84,23.12,13.66,49858,2,32239,2,32262,10
,Mazes,maze512-32-9,511,511,100,260.62,25.55,13.37,80642,4,37558,3,37565,12
,Mazes,maze512-32-9,511,511,20,400.05,39.22,13.68,137973,10,78071,4,78070,8
,Mazes,maze512-32-9,511,511,20,415,40.69,14.41,89447,4,72403,4,72313,8
,Mazes,maze512-32-9,511,511,40,402.6,39.47,13.72,137978,7,78129,4,78133,11
,Mazes,maze512-32-9,511,511,40,413.85,40.57,14.66,89447,5,72468,5,72413,11
,Mazes,maze512-32-9,511,511,60,401.78,39.39,13.74,138141,8,83838,5,83857,16
,Mazes,maze512-32-9,511,511,60,413.82,40.57,14.35,89447,4,72521,5,72352,15
,Mazes,maze512-32-9,511,511,80,401.48,39.36,13.89,138141,7,83860,6,83884,20
,Mazes,maze512-32-9,511,511,80,414.2,40.61,14.21,89453,5,72699,5,72571,18
,Mazes,maze512-32-9,511,511,100,400.6,39.27,13.49,138144,8,83875,5,83901,26
,Mazes,maze512-32-9,511,511,100,414.3,40.62,14.44,89461,4,72716,5,72612,23
,Mazes,maze512-32-9,511,511,20,531.8,52.14,14.13,214606,12,206533,13,206516,22
,Mazes,maze512-32-9,511,511,20,540.15,52.96,13.95,181698,9,156849,10,156747,17
,Mazes,maze512-32-9,511,511,40,532,52.16,14.11,214606,12,206630,13,206614,32
,Mazes,maze512-32-9,511,511,40,537.85,52.73,13.72,181799,9,156950,10,156879,25
,Mazes,maze512-32-9,511,511,60,531.72,52.13,14.17,214606,12,206679,13,206617,41
,Mazes,maze512-32-9,511,511,60,536.92,52.64,14,181890,10,158764,12,158781,32
,Mazes,maze512-32-9,511,511,80,531.76,52.13,13.85,214606,12,206701,13,206662,50
,Mazes,maze512-32-9,511,511,80,537.3,52.68,14.03,181898,9,159049,10,159061,39
,Mazes,maze512-32-9,511,511,100,531.96,52.15,13.86,214606,12,206709,13,206704,58
,Mazes,maze512-32-9,511,511,100,537.79,52.72,14.35,181898,10,159081,11,159098,46
,Mazes,maze512-32-9,511,511,20,671.75,65.86,12.37,138834,8,43661,3,43870,7
,Mazes,maze512-32-9,511,511,20,690.3,67.68,13.79,123134,7,62900,4,62858,7
,Mazes,maze512-32-9,511,511,40,672.38,65.92,12.23,138834,10,43760,3,43675,8
,Mazes,maze512-32-9,511,511,40,691.58,67.8,14.15,123208,7,63123,4,63096,10
,Mazes,maze512-32-9,511,511,60,672.58,65.94,11.92,138834,8,43773,4,43934,11
,Mazes,maze512-32-9,511,511,60,691.83,67.83,14.14,123210,7,63193,4,63115,13
,Mazes,maze512-32-9,511,511,80,673.38,66.02,12.33,138834,8,43786,4,43961,14
,Mazes,maze512-32-9,511,511,80,692.66,67.91,14.32,123210,7,63558,5,63475,17
,Mazes,maze512-32-9,511,511,100,673.74,66.05,12.83,138834,8,43804,5,44048,19
,Mazes,maze512-32-9,511,511,100,693.03,67.94,14.21,123215,7,63568,5,63500,20
,Mazes,maze512-32-9,511,511,20,89,8.73,15.09,7138,0,443,0,164,0
,Mazes,maze512-32-9,511,511,20,106.4,10.43,15.03,12440,0,183,0,196,0
,Mazes,maze512-32-9,511,511,40,88.53,8.68,14.33,7370,0,468,0,326,0
,Mazes,maze512-32-9,511,511,40,108.1,10.6,13.37,12440,0,224,0,227,0
,Mazes,maze512-32-9,511,511,60,87.6,8.59,14.58,7370,0,479,0,357,0
,Mazes,maze512-32-9,511,511,60,107.88,10.58,13.1,12440,0,253,0,261,0
,Mazes,maze512-32-9,511,511,80,87.49,8.58,14.97,7370,0,504,1,387,1
,Mazes,maze512-32-9,511,511,80,107.94,10.58,12.73,12440,0,267,0,287,1
,Mazes,maze512-32-9,511,511,100,87.46,8.57,14.7,7374,0,517,1,481,2
,Mazes,maze512-32-9,511,511,100,109.03,10.69,12.76,12441,0,281,0,312,1
,Mazes,maze512-32-9,511,511,20,332,32.55,13.94,248847,14,230513,16,230503,25
,Mazes,maze512-32-9,511,511,20,335.35,32.88,12.01,176549,9,167839,10,167868,18
,Mazes,maze512-32-9,511,511,40,331.88,32.54,14.36,248847,14,230548,14,230523,34
,Mazes,maze512-32-9,511,511,40,336.2,32.96,12.28,176549,9,168209,10,168254,25
,Mazes,maze512-32-9,511,511,60,331.72,32.52,13.89,248849,14,230572,14,230552,45
,Mazes,maze512-32-9,511,511,60,337.45,33.08,13.31,176794,9,168589,10,168605,33
,Mazes,maze512-32-9,511,511,80,331.93,32.54,13.99,248974,14,230663,15,230686,56
,Mazes,maze512-32-9,511,511,80,336.54,32.99,13.35,176794,9,168603,10,168609,40
,Mazes,maze512-32-9,511,511,100,331.51,32.5,13.8,248974,14,230677,15,230701,66
,Mazes,maze512-32-9,511,511,100,337.26,33.06,13.53,176798,9,168681,10,168697,48
,Mazes,maze512-32-9,511,511,20,377.1,36.97,13.97,87491,4,76415,4,76301,8
,Mazes,maze512-32-9,511,511,20,366.45,35.93,9.98,169550,12,131012,8,130941,14
,Mazes,maze512-32-9,511,511,40,379.45,37.2,14.67,87503,4,76591,4,76431,11
,Mazes,maze512-32-9,511,511,40,364.25,35.71,10.61,169550,9,131080,8,131033,20
,Mazes,maze512-32-9,511,511,60,379.95,37.25,15.09,87503,4,76628,6,76502,15
,Mazes,maze512-32-9,511,511,60,364.67,35.75,11.65,169550,9,131103,8,131080,26
,Mazes,maze512-32-9,511,511,80,379.86,37.24,14.88,87503,4,76646,5,76528,19
,Mazes,maze512-32-9,511,511,80,364.73,35.76,11.73,169550,9,131116,9,131095,33
,Mazes,maze512-32-9,511,511,100,380.38,37.29,15.06,87503,4,76661,5,76580,22
,Mazes,maze512-32-9,511,511,100,364.9,35.77,11.52,169550,9,131127,9,131113,40
,Mazes,maze512-4-6,511,511,20,451.55,44.27,10.92,143121,7,136762,7,136749,14
,Mazes,maze512-4-6,511,511,20,449.2,44.04,10.96,126711,6,110682,6,110691,10
,Mazes,maze512-4-6,511,511,40,450.73,44.19,11.13,143121,7,136857,7,136850,21
,Mazes,maze512-4-6,511,511,40,449.27,44.05,10.56,126950,6,110717,6,110730,15
,Mazes,maze512-4-6,511,511,60,450.52,44.17,10.93,143121,7,136864,7,136863,25
,Mazes,maze512-4-6,511,511,60,449.13,44.03,10.05,127063,6,110789,6,110803,20
,Mazes,maze512-4-6,511,511,80,450.75,44.19,10.91,143284,7,136872,7,136883,31
,Mazes,maze512-4-6,511,511,80,449.45,44.06,10.06,127063,6,110795,6,110812,25
,Mazes,maze512-4-6,511,511,100,450.38,44.15,10.88,143284,7,136876,7,136889,37
,Mazes,maze512-4-6,511,511,100,449.64,44.08,10.19,127065,6,110809,6,110830,30
,Mazes,maze512-4-6,511,511,20,339,33.24,12.61,87053,4,52350,3,52360,5
,Mazes,maze512-4-6,511,511,20,348.3,34.15,8.13,65529,3,51161,2,51164,5
,Mazes,maze512-4-6,511,511,40,337.02,33.04,12.04,87053,4,52354,3,52366,7
,Mazes,maze512-4-6,511,511,40,348.55,34.17,7.8,65529,3,51195,2,51200,7
,Mazes,maze512-4-6,511,511,60,336.8,33.02,12.04,87056,4,52368,3,52380,10
,Mazes,maze512-4-6,511,511,60,348.78,34.19,7.47,65529,3,51202,3,51214,9
,Mazes,maze512-4-6,511,511,80,336.73,33.01,11.95,87056,4,52372,3,52388,12
,Mazes,maze512-4-6,511,511,80,348.23,34.14,7.5,65529,3,51204,3,51220,12
,Mazes,maze512-4-6,511,511,100,336.94,33.03,11.79,87056,4,52377,3,52396,14
,Mazes,maze512-4-6,511,511,100,347.96,34.11,7.66,65529,3,51206,2,51227,14
,Mazes,maze512-4-6,511,511,20,466.15,45.7,9.41,183216,9,182149,11,182154,18
,Mazes,maze512-4-6,511,511,20,470.75,46.15,11.9,146523,9,133380,7,133384,12
,Mazes,maze512-4-6,511,511,40,465.23,45.61,8.66,183216,9,182159,10,182171,26
,Mazes,maze512-4-6,511,511,40,471.3,46.21,11.78,146523,7,133400,7,133419,18
,Mazes,maze512-4-6,511,511,60,464.97,45.58,8.32,183216,9,182163,10,182177,33
,Mazes,maze512-4-6,511,511,60,470.85,46.16,11.81,146523,7,133410,7,133428,25
,Mazes,maze512-4-6,511,511,80,465.55,45.64,8.46,183216,9,182168,10,182185,41
,Mazes,maze512-4-6,511,511,80,470.76,46.15,11.41,146524,7,133417,7,133445,30
,Mazes,maze512-4-6,511,511,100,465.28,45.62,8.44,183216,9,182172,10,182195,50
,Mazes,maze512-4-6,511,511,100,470.62,46.14,11.23,146524,7,133452,7,133476,36
,Mazes,maze512-4-6,511,511,20,190.2,18.65,7.53,33974,1,19868,1,19868,1
,Mazes,maze512-4-6,511,511,20,187.1,18.34,9.59,29453,1,25263,1,25275,2
,Mazes,maze512-4-6,511,511,40,189.18,18.55,7.79,34279,1,19982,1,19988,2
,Mazes,maze512-4-6,511,511,40,186.53,18.29,9.56,29453,1,25327,1,25341,3
,Mazes,maze512-4-6,511,511,60,189.82,18.61,7.99,34279,1,19994,1,20008,3
,Mazes,maze512-4-6,511,511,60,186.17,18.25,8.98,29453,1,25332,1,25348,4
,Mazes,maze512-4-6,511,511,80,189.45,18.57,8.43,34279,1,20000,1,20023,4
,Mazes,maze512-4-6,511,511,80,186.03,18.24,8.68,29453,1,25334,1,25353,5
,Mazes,maze512-4-6,511,511,100,188.93,18.52,8.47,34279,1,20011,1,20040,5
,Mazes,maze512-4-6,511,511,100,185.55,18.19,8.88,29453,1,25346,1,25366,7
,Mazes,maze512-4-6,511,511,20,349.4,34.25,10.76,117399,6,90048,4,90041,9
,Mazes,maze512-4-6,511,511,20,352.9,34.6,8.99,56947,2,43958,2,43961,4
,Mazes,maze512-4-6,511,511,40,349.05,34.22,10.77,117399,6,90052,4,90052,13
,Mazes,maze512-4-6,511,511,40,352.95,34.6,9.58,57114,2,44095,2,44104,6
,Mazes,maze512-4-6,511,511,60,348.73,34.19,10.72,117399,6,90056,5,90056,17
,Mazes,maze512-4-6,511,511,60,353.2,34.63,9.97,57201,2,44120,2,44136,8
,Mazes,maze512-4-6,511,511,80,348.75,34.19,10.65,117399,6,90058,5,90064,20
,Mazes,maze512-4-6,511,511,80,353.39,34.65,10.45,57201,2,44171,2,44190,10
,Mazes,maze512-4-6,511,511,100,348.83,34.2,10.58,117399,6,90080,5,90093,24
,Mazes,maze512-4-6,511,511,100,353.62,34.67,10.37,57286,2,44207,2,44231,12
,Mazes,maze512-4-6,511,511,20,236.9,23.23,9.22,42152,1,34114,1,34123,3
,Mazes,maze512-4-6,511,511,20,227.5,22.3,12.13,136987,7,130351,7,130337,13
,Mazes,maze512-4-6,511,511,40,235.93,23.13,10.07,42268,1,34246,1,34256,4
,Mazes,maze512-4-6,511,511,40,227.32,22.29,11.53,136987,7,130773,7,130777,18
,Mazes,maze512-4-6,511,511,60,235.7,23.11,9.94,42270,2,34259,1,34268,6
,Mazes,maze512-4-6,511,511,60,227.27,22.28,11.32,136987,7,130778,7,130781,24
,Mazes,maze512-4-6,511,511,80,236.64,23.2,9.93,42270,1,34267,3,34281,7
,Mazes,maze512-4-6,511,511,80,227.1,22.26,11.01,136987,7,130779,7,130783,30
,Mazes,maze512-4-6,511,511,100,236.44,23.18,9.88,42270,2,34275,1,34293,9
,Mazes,maze512-4-6,511,511,100,227.02,22.26,10.91,136993,7,130827,7,130834,35
,Mazes,maze512-4-6,511,511,20,305.85,29.99,10.51,119957,6,104227,5,104235,10
,Mazes,maze512-4-6,511,511,20,307.05,30.1,10.47,139919,9,133950,7,133962,13
,Mazes,maze512-4-6,511,511,40,306.12,30.01,10.99,120109,6,104766,5,104769,15
,Mazes,maze512-4-6,511,511,40,305.55,29.96,10.74,140059,7,134010,7,134004,19
,Mazes,maze512-4-6,511,511,60,305.88,29.99,10.72,120109,5,104787,5,104796,19
,Mazes,maze512-4-6,511,511,60,305.43,29.94,10.55,140107,7,134057,7,134060,25
,Mazes,maze512-4-6,511,511,80,305.74,29.97,10.83,120112,6,104990,6,105003,26
,Mazes,maze512-4-6,511,511,80,305.34,29.94,10.94,140109,7,134088,7,134095,31
,Mazes,maze512-4-6,511,511,100,305.55,29.96,10.86,120112,6,104994,5,105010,29
,Mazes,maze512-4-6,511,511,100,305.59,29.96,10.92,140158,7,134091,7,134105,37
,Mazes,maze512-4-6,511,511,20,409.5,40.15,11.46,122095,6,91351,4,91365,9
,Mazes,maze512-4-6,511,511,20,415.1,40.7,8.45,53668,2,47806,2,47813,4
,Mazes,maze512-4-6,511,511,40,410.4,40.24,10.61,122095,6,91373,5,91384,13
,Mazes,maze512-4-6,511,511,40,415.23,40.71,7.82,53670,2,47813,2,47825,6
,Mazes,maze512-4-6,511,511,60,410.2,40.22,11.05,122095,6,91395,5,91414,17
,Mazes,maze512-4-6,511,511,60,414.87,40.67,8.1,53670,2,47821,2,47833,9
,Mazes,maze512-4-6,511,511,80,409.64,40.16,10.95,122095,6,91425,5,91452,21
,Mazes,maze512-4-6,511,511,80,414.41,40.63,7.93,53670,2,47824,2,47837,10
,Mazes,maze512-4-6,511,511,100,409.87,40.18,10.84,122095,6,91429,5,91461,25
,Mazes,maze512-4-6,511,511,100,414.39,40.63,7.97,53670,2,47864,2,47884,13
,Mazes,maze512-4-6,511,511,20,158.4,15.53,7.68,111971,6,80843,4,80849,8
,Mazes,maze512-4-6,511,511,20,148.7,14.58,10.23,71840,3,54297,3,54305,5
,Mazes,maze512-4-6,511,511,40,158.82,15.57,7.85,111974,6,80927,4,80936,12
,Mazes,maze512-4-6,511,511,40,148.47,14.56,10.66,71840,3,54681,3,54694,7
,Mazes,maze512-4-6,511,511,60,158.63,15.55,7.81,111974,6,80931,4,80942,15
,Mazes,maze512-4-6,511,511,60,148.52,14.56,10.49,71840,3,54684,3,54700,10
,Mazes,maze512-4-6,511,511,80,158.43,15.53,8.15,111974,6,80965,4,80978,19
,Mazes,maze512-4-6,511,511,80,149.16,14.62,10.58,71840,3,54686,3,54699,13
,Mazes,maze512-4-6,511,511,100,158.35,15.52,7.92,111974,6,80967,7,80986,22
,Mazes,maze512-4-6,511,511,100,148.7,14.58,10.48,71840,3,54692,3,54707,15
,Mazes,maze512-4-6,511,511,20,440.7,43.21,8.18,94722,4,54515,3,54520,5
,Mazes,maze512-4-6,511,511,20,450.5,44.17,8.15,44231,2,35311,2,35311,3
,Mazes,maze512-4-6,511,511,40,440.05,43.14,8.37,94884,5,54661,3,54668,8
,Mazes,maze512-4-6,511,511,40,449.98,44.12,9.26,44231,2,35339,2,35345,4
,Mazes,maze512-4-6,511,511,60,441.4,43.27,8.8,94884,5,54977,3,54989,10
,Mazes,maze512-4-6,511,511,60,450.8,44.2,8.95,44231,2,35341,2,35349,6
,Mazes,maze512-4-6,511,511,80,441.56,43.29,8.74,94888,5,54979,3,54997,13
